summonerName,championId,role,kills,deaths,assists,totalDamageDealt,totalDamageTaken,goldEarned,totalMinionsKilled,win,dragons,barons,turretsKilled
Wujas26,145,BOTTOM,5,6,0,11775,13583,7677,152,False,0.0,0.0,0.0
Terroblade26,161,UTILITY,4,7,5,11328,12345,6396,15,False,0.0,0.0,0.0
Kemseptyni,85,TOP,5,3,2,17453,12105,9555,166,True,3.0,0.0,5.0
ADRSisMO3,11,JUNGLE,10,5,5,14396,22391,10285,13,True,3.0,0.0,5.0
Doooodji ,54,MIDDLE,6,1,8,14279,14656,7856,110,True,3.0,0.0,5.0
Zerimass,81,BOTTOM,6,2,6,16551,11040,10195,168,True,3.0,0.0,5.0
BANISH3D,412,UTILITY,2,2,15,4522,8634,6192,15,True,3.0,0.0,5.0
GirlyisTeepee,92,TOP,8,6,5,28175,32267,14099,209,True,2.0,1.0,9.0
Aragorn 101,254,JUNGLE,9,5,8,15127,22825,13591,24,True,2.0,1.0,9.0
iGodlikezzz,38,MIDDLE,9,2,5,19688,32229,13724,234,True,2.0,1.0,9.0
CSU ASE Impulse,236,BOTTOM,5,4,7,19818,21259,12850,245,True,2.0,1.0,9.0
his sugar nami,267,UTILITY,3,2,21,8346,15340,9691,18,True,2.0,1.0,9.0
Kemseptyni,240,TOP,5,9,3,24437,37632,13754,229,False,2.0,0.0,5.0
xKanelen,60,JUNGLE,7,8,8,24950,35377,11976,24,False,2.0,0.0,5.0
Lulu Yuumi UwU,101,MIDDLE,3,5,5,14803,15221,9927,192,False,2.0,0.0,5.0
SøløLeveling,96,BOTTOM,4,7,5,24148,19293,12483,217,False,2.0,0.0,5.0
ABCDE TOP G,902,UTILITY,0,6,10,3125,11514,6842,38,False,2.0,0.0,5.0
Kemseptyni,240,TOP,1,3,11,16781,32142,10717,208,False,1.0,0.0,2.0
S13 warrior,76,JUNGLE,5,8,5,11451,37573,9563,24,False,1.0,0.0,2.0
,246,MIDDLE,3,8,2,12411,23743,9971,195,False,1.0,0.0,2.0
WishYouJinx,29,BOTTOM,16,11,3,28793,27590,15203,167,False,1.0,0.0,2.0
Dadinho,154,UTILITY,1,10,11,10781,33284,8157,30,False,1.0,0.0,2.0
Yi uNg BrAtZ,86,TOP,4,5,6,15484,22583,9668,147,True,2.0,1.0,9.0
in   Heaven,11,JUNGLE,22,3,5,41600,28384,18446,56,True,2.0,1.0,9.0
calusek,893,MIDDLE,6,4,8,22848,20391,12280,218,True,2.0,1.0,9.0
save me xoxo,30,BOTTOM,8,8,18,34366,23455,14268,215,True,2.0,1.0,9.0
Durak,111,UTILITY,0,6,16,6974,13561,7949,29,True,2.0,1.0,9.0
Kemseptyni,240,TOP,6,2,6,12596,18944,10746,157,True,2.0,0.0,9.0
in   Heaven,11,JUNGLE,9,4,3,13171,19564,10092,3,True,2.0,0.0,9.0
DiamentWtydzień,55,MIDDLE,3,2,10,10209,8539,8795,162,True,2.0,0.0,9.0
GXNDOWN,145,BOTTOM,5,1,4,8494,4094,8857,149,True,2.0,0.0,9.0
HjguyfGod,412,UTILITY,0,5,12,3230,9773,5250,17,True,2.0,0.0,9.0
Dopamine Blood,8,TOP,1,7,2,9552,14523,5894,128,False,1.0,0.0,0.0
MilMoiAndrei,120,JUNGLE,2,6,6,4896,25168,7360,15,False,1.0,0.0,0.0
DontMakeMeMad,360,BOTTOM,5,3,4,10402,9227,8088,153,False,1.0,0.0,0.0
Wayne Weinsider,127,MIDDLE,3,4,4,8533,9908,6891,125,False,1.0,0.0,0.0
Razwen,555,UTILITY,3,3,4,4746,11571,5920,30,False,1.0,0.0,0.0
ZiiiV,555,UTILITY,5,7,3,8881,23996,8516,38,False,0.0,0.0,2.0
LadyTami,222,BOTTOM,0,7,3,4274,16762,7603,152,False,0.0,0.0,2.0
VIDOE,102,JUNGLE,0,8,4,9734,41707,8871,43,False,0.0,0.0,2.0
Kemseptyni,67,TOP,7,6,2,31390,29547,13497,195,False,0.0,0.0,2.0
Uniqueness,105,MIDDLE,4,10,3,17109,24310,9055,123,False,0.0,0.0,2.0
PijamahMonster,902,UTILITY,1,3,30,6752,11273,9292,21,True,4.0,1.0,9.0
Skillbee,236,BOTTOM,16,1,8,46238,15659,16179,227,True,4.0,1.0,9.0
Yuurå,98,TOP,4,4,9,12396,21918,8116,92,True,4.0,1.0,9.0
shadowmita1,45,MIDDLE,11,5,8,30084,20052,12497,170,True,4.0,1.0,9.0
ASAP Belmondo,234,JUNGLE,6,3,4,11009,30269,11666,25,True,4.0,1.0,9.0
Kemseptyni,240,TOP,1,8,1,12329,30612,7634,165,False,1.0,0.0,2.0
Muackhin,120,JUNGLE,3,6,3,10678,28922,8905,35,False,1.0,0.0,2.0
el ratino,63,MIDDLE,0,7,4,15207,15233,6132,115,False,1.0,0.0,2.0
Unfriendly Fire ,81,BOTTOM,6,5,1,15363,16809,9376,155,False,1.0,0.0,2.0
lainpilled,43,UTILITY,1,3,6,3880,10759,6014,27,False,1.0,0.0,2.0
Dulathden,85,TOP,7,2,4,22387,14008,11611,186,True,2.0,1.0,6.0
Nalsisiss,28,JUNGLE,12,0,8,23605,26300,12321,22,True,2.0,1.0,6.0
Ljutiti Mrgud,157,MIDDLE,6,2,8,18837,20450,10456,171,True,2.0,1.0,6.0
SHNAVE,222,BOTTOM,4,3,6,10663,12726,9392,148,True,2.0,1.0,6.0
sweetboy1234567,111,UTILITY,0,4,13,6068,16129,6061,21,True,2.0,1.0,6.0
Coatpustmain,897,TOP,5,0,4,10014,11317,10286,186,True,2.0,0.0,11.0
Its a Big Deal,76,JUNGLE,4,0,8,11545,18345,9501,26,True,2.0,0.0,11.0
somanyflames,127,MIDDLE,9,3,3,12552,12459,10167,183,True,2.0,0.0,11.0
Ζennon,145,BOTTOM,8,3,6,16264,12582,10214,156,True,2.0,0.0,11.0
Kai Sä,267,UTILITY,1,4,15,5323,11386,6915,20,True,2.0,0.0,11.0
Kemseptyni,240,TOP,0,9,2,7390,24596,6297,147,False,0.0,0.0,0.0
greater good,107,JUNGLE,0,3,0,3798,22002,6172,25,False,0.0,0.0,0.0
darkwoskk,147,MIDDLE,1,5,3,6955,10672,5908,139,False,0.0,0.0,0.0
win or cry,221,BOTTOM,8,6,2,19289,17302,9686,189,False,0.0,0.0,0.0
Delfiś,350,UTILITY,1,4,9,6243,6072,5325,17,False,0.0,0.0,0.0
Neeko Neeko Niii,893,TOP,7,6,10,35489,36468,14393,241,True,2.0,1.0,10.0
16 Lineς,245,JUNGLE,10,7,15,27113,45435,17116,23,True,2.0,1.0,10.0
Ki Shadow,238,MIDDLE,16,5,7,43115,24592,19131,262,True,2.0,1.0,10.0
Winstrοl,67,BOTTOM,5,7,11,29393,32465,15363,273,True,2.0,1.0,10.0
becheberth,267,UTILITY,2,5,23,12290,19046,10184,23,True,2.0,1.0,10.0
Kemseptyni,85,TOP,5,9,2,30078,38045,13742,245,False,3.0,1.0,4.0
LetMeRemindYou,77,JUNGLE,5,5,8,17117,38556,13070,47,False,3.0,1.0,4.0
Kleenjoyer,111,UTILITY,1,7,14,11482,27811,8787,36,False,3.0,1.0,4.0
Goofy Coomer,202,BOTTOM,16,8,4,41330,35077,19359,258,False,3.0,1.0,4.0
ariagato,6,MIDDLE,3,11,5,18729,33632,10677,170,False,3.0,1.0,4.0
Hetzer,3678,,0,1,0,0,10989,577,2770,False,0.0,0.0,0.0
Kemseptyni,3678,,0,1,0,0,12969,577,1669,False,0.0,0.0,0.0
Hetzer,3152,,0,0,0,0,5195,745,3721,True,0.0,0.0,0.0
Kemseptyni,3153,,0,0,0,0,5787,745,4731,True,0.0,0.0,0.0
Hetzer,3152,,0,1,0,0,7119,695,2775,False,0.0,0.0,0.0
Kemseptyni,3151,,0,3,0,1225,9665,745,4858,False,0.0,0.0,0.0
Hetzer,3151,,0,2,0,500,2507,145,442,False,0.0,0.0,0.0
Kemseptyni,3153,,0,1,0,0,2117,145,568,False,0.0,0.0,0.0
LIOPAROS07,154,JUNGLE,12,3,11,17070,44095,11608,42,True,4.0,1.0,10.0
BANISH3D,201,UTILITY,1,5,29,10758,21212,9487,15,True,4.0,1.0,10.0
Erring,238,MIDDLE,8,7,2,19875,20441,10217,177,True,4.0,1.0,10.0
EIMAI KOTOPOULO,39,TOP,21,7,3,31271,34459,17818,204,True,4.0,1.0,10.0
TTV Poliko,34,BOTTOM,10,5,13,23873,31351,12570,167,True,4.0,1.0,10.0
,117,UTILITY,3,11,14,9023,17506,7473,12,False,0.0,0.0,4.0
Maltonor,222,BOTTOM,1,14,6,14322,24489,7917,145,False,0.0,0.0,4.0
Alverya,203,JUNGLE,14,9,3,38246,29139,14022,38,False,0.0,0.0,4.0
KsSzyna,115,MIDDLE,3,7,7,26448,18482,9763,189,False,0.0,0.0,4.0
Kemseptyni,254,TOP,6,11,3,13767,25978,11754,182,False,0.0,0.0,4.0
heaven knows,81,BOTTOM,12,3,7,24395,11595,11501,147,True,2.0,0.0,9.0
Toda Raba,711,MIDDLE,7,2,7,21093,12057,9304,164,True,2.0,0.0,9.0
dénnis,147,UTILITY,3,1,23,13386,11099,9352,33,True,2.0,0.0,9.0
Aphrodi9999,120,JUNGLE,11,2,5,14915,23207,10417,23,True,2.0,0.0,9.0
TheGuyThatKnocks,114,TOP,4,6,8,22005,24994,8388,127,True,2.0,0.0,9.0
1 man 2 voices,141,JUNGLE,0,8,1,5876,28701,6217,26,False,1.0,0.0,1.0
Sobczu,236,BOTTOM,5,12,1,11226,20649,7672,98,False,1.0,0.0,1.0
TheProKoix,267,UTILITY,0,9,6,5792,19115,5151,24,False,1.0,0.0,1.0
Spiky,8,MIDDLE,4,5,1,13413,24288,7879,157,False,1.0,0.0,1.0
Kemseptyni,240,TOP,5,3,3,17831,29637,10446,182,False,1.0,0.0,1.0
Kemseptyni,85,TOP,9,6,8,30324,27629,12752,189,False,1.0,0.0,4.0
matous04,58,MIDDLE,10,8,2,22243,42330,11969,177,False,1.0,0.0,4.0
1 man 2 voices,77,JUNGLE,3,7,6,25174,36696,10434,31,False,1.0,0.0,4.0
zuiop21,427,UTILITY,1,4,19,9314,20949,7366,19,False,1.0,0.0,4.0
heaven knows,145,BOTTOM,5,5,12,28253,21680,11886,192,False,1.0,0.0,4.0
HaiXCRO,902,UTILITY,2,7,16,8405,23242,7818,22,True,3.0,1.0,8.0
remnaant,39,TOP,12,8,4,40791,46368,16180,265,True,3.0,1.0,8.0
,17,MIDDLE,4,3,13,27573,22574,12042,207,True,3.0,1.0,8.0
SadKaynPlayer,57,JUNGLE,3,5,11,15844,42152,9242,6,True,3.0,1.0,8.0
666pingu6661,51,BOTTOM,9,6,6,32003,23859,12650,181,True,3.0,1.0,8.0
a good midlaner,112,MIDDLE,7,12,12,41891,33190,14848,210,False,2.0,0.0,4.0
EIMAI KOTOPOULO,114,TOP,4,13,7,25657,44133,11666,196,False,2.0,0.0,4.0
GXNDOWN,145,BOTTOM,10,9,10,34112,27228,16342,237,False,2.0,0.0,4.0
hEePo,555,UTILITY,15,8,16,24439,26595,15144,38,False,2.0,0.0,4.0
1 man 2 voices,120,JUNGLE,8,15,7,27367,58951,13284,48,False,2.0,0.0,4.0
GZeus,77,JUNGLE,9,11,20,32669,46313,15093,27,True,2.0,1.0,11.0
PridefulQueen,910,BOTTOM,8,10,14,29654,23053,14211,194,True,2.0,1.0,11.0
SpinningGameplay,86,MIDDLE,12,8,7,26072,39700,14678,211,True,2.0,1.0,11.0
Tεmeraire,99,UTILITY,10,10,21,25495,21875,12614,52,True,2.0,1.0,11.0
Kemseptyni,240,TOP,18,6,13,46189,54509,19680,239,True,2.0,1.0,11.0
GXNDOWN,222,BOTTOM,6,6,15,20658,17553,12648,176,True,3.0,1.0,10.0
lp za stupki,897,TOP,3,7,13,16755,29484,10218,142,True,3.0,1.0,10.0
Ki Shadow,777,MIDDLE,4,8,9,15657,22403,10065,180,True,3.0,1.0,10.0
Alverya,203,JUNGLE,19,1,12,39029,25194,17213,51,True,3.0,1.0,10.0
Tεmeraire,99,UTILITY,6,4,22,21986,10890,10299,41,True,3.0,1.0,10.0
Córka Kevina,5,JUNGLE,4,9,8,11255,41520,8379,11,False,0.0,0.0,5.0
nigs n sht,3,MIDDLE,7,4,5,16605,19481,10089,182,False,0.0,0.0,5.0
Måstér Yi,145,BOTTOM,7,10,6,19100,20175,10687,180,False,0.0,0.0,5.0
Kemseptyni,240,TOP,7,7,8,21141,36171,12661,177,False,0.0,0.0,5.0
Unfriendly Fire ,89,UTILITY,1,8,11,8858,26732,6423,22,False,0.0,0.0,5.0
fapek,360,,37,16,28,80889,41922,22289,101,True,0.0,0.0,4.0
darknet,427,,2,10,65,13127,30789,13981,16,True,0.0,0.0,4.0
Yangeloo,64,,13,13,42,33811,43798,15393,53,True,0.0,0.0,4.0
,10,,17,13,49,52528,33849,18130,56,True,0.0,0.0,4.0
BEDROCKgrupka,555,,16,9,38,26595,32622,15830,14,True,0.0,0.0,4.0
LeDog13,163,,12,15,28,39195,35445,16179,58,False,0.0,0.0,3.0
Keti,234,,12,19,23,33132,46949,14228,28,False,0.0,0.0,3.0
macro1521,53,,19,17,27,34591,38364,16088,19,False,0.0,0.0,3.0
FreddyHehe,114,,9,17,35,28167,47344,15316,49,False,0.0,0.0,3.0
KevinLevron,39,,9,17,30,39239,55949,15456,81,False,0.0,0.0,3.0
KsSzyna,58,TOP,8,1,1,12921,14246,8012,126,True,0.0,0.0,5.0
,876,JUNGLE,2,1,4,6460,19940,6691,5,True,0.0,0.0,5.0
Snaha se cení,240,MIDDLE,8,1,1,12470,12480,11388,152,True,0.0,0.0,5.0
fapek,221,BOTTOM,2,5,5,7860,13147,6722,130,True,0.0,0.0,5.0
Vapuje po jungli,350,UTILITY,0,3,10,3649,4225,4594,15,True,0.0,0.0,5.0
StåIis,8,TOP,2,5,0,9220,13533,5614,123,False,2.0,0.0,0.0
Shma Israel,9,JUNGLE,1,5,5,9380,21599,5528,16,False,2.0,0.0,0.0
RIMEQQQQQ,246,MIDDLE,1,7,1,5432,9902,4393,69,False,2.0,0.0,0.0
pxPvx,222,BOTTOM,6,1,3,9461,5653,8082,149,False,2.0,0.0,0.0
Khal Drοgo,43,UTILITY,1,2,7,3943,6581,4339,24,False,2.0,0.0,0.0
Nettanin,897,TOP,3,6,1,12998,34392,9234,163,False,0.0,0.0,3.0
Vapuje po jungli,30,JUNGLE,7,10,4,24862,32461,11849,84,False,0.0,0.0,3.0
Erring,238,MIDDLE,6,7,2,13451,19055,10530,155,False,0.0,0.0,3.0
etikutete,901,BOTTOM,2,7,5,15812,21976,9910,192,False,0.0,0.0,3.0
Suicidal Supp,143,UTILITY,2,7,8,17124,26250,7821,42,False,0.0,0.0,3.0
TheGuyThatKnocks,85,TOP,7,4,5,26667,27756,12643,226,True,3.0,1.0,9.0
Vëronica Uwu,203,JUNGLE,8,3,7,22654,31098,12888,33,True,3.0,1.0,9.0
KsSzyna,99,MIDDLE,8,5,9,26272,16931,13055,195,True,3.0,1.0,9.0
fapek,221,BOTTOM,13,5,6,31944,28228,15960,215,True,3.0,1.0,9.0
OMG STEP BRO,117,UTILITY,1,3,18,7126,17338,8377,33,True,3.0,1.0,9.0
somanyflames,54,TOP,4,3,5,13732,15677,9258,160,False,1.0,0.0,2.0
in   Heaven,11,JUNGLE,4,7,2,15832,28582,10385,15,False,1.0,0.0,2.0
KsSzyna,268,MIDDLE,1,7,2,12800,25575,8050,165,False,1.0,0.0,2.0
ttv xenixlol,202,BOTTOM,7,3,5,23980,12039,14172,253,False,1.0,0.0,2.0
Hachitis,526,UTILITY,1,9,14,7579,24939,7443,30,False,1.0,0.0,2.0
kinnamon,72,TOP,7,0,5,11818,25961,12911,213,True,3.0,1.0,11.0
ŃGGÄ,91,JUNGLE,10,3,7,18564,34689,13980,58,True,3.0,1.0,11.0
god complex ζ,161,MIDDLE,9,2,14,28030,17052,13776,231,True,3.0,1.0,11.0
fapek,222,BOTTOM,3,6,14,15823,16109,13004,170,True,3.0,1.0,11.0
WhiteBullet,111,UTILITY,0,6,20,8006,17290,8144,25,True,3.0,1.0,11.0
Duarde,85,TOP,5,12,6,24395,29948,10817,176,False,1.0,0.0,2.0
,121,JUNGLE,12,9,5,20349,38498,13646,34,False,1.0,0.0,2.0
a good midlaner,238,MIDDLE,7,7,4,18368,22929,11014,168,False,1.0,0.0,2.0
OC Snoopy ,202,BOTTOM,7,13,13,23133,28436,12551,192,False,1.0,0.0,2.0
Shma Israel,9,UTILITY,7,14,12,17159,29398,9845,53,False,1.0,0.0,2.0
Akam v mraka,54,TOP,7,8,8,18795,26230,12460,192,True,3.0,1.0,10.0
ŃGGÄ,91,JUNGLE,11,6,9,23853,36702,15593,44,True,3.0,1.0,10.0
Áxel,910,MIDDLE,8,5,12,23695,15960,13863,207,True,3.0,1.0,10.0
fapek,96,BOTTOM,20,10,16,44681,31508,17390,167,True,3.0,1.0,10.0
WhiteBullet,555,UTILITY,9,9,19,15248,26775,11088,34,True,3.0,1.0,10.0
KsSzyna,122,TOP,6,4,6,9861,17783,7683,101,True,2.0,0.0,5.0
xnjdopgbv,120,JUNGLE,8,3,6,10543,26561,9877,26,True,2.0,0.0,5.0
ksiaze balagan I,142,MIDDLE,11,1,6,19912,11029,11155,142,True,2.0,0.0,5.0
fapek,147,BOTTOM,8,3,10,15965,12960,9944,145,True,2.0,0.0,5.0
MajesticStarling,235,UTILITY,1,4,17,5805,10294,7363,22,True,2.0,0.0,5.0
Tommzye,85,TOP,3,6,1,10951,13847,7372,155,False,0.0,0.0,0.0
Oroldnal,40,UTILITY,0,8,6,4069,14213,4575,22,False,0.0,0.0,0.0
UrTimeIsLimited,910,MIDDLE,3,5,4,16636,13092,7050,123,False,0.0,0.0,0.0
Vapuje po jungli,145,BOTTOM,5,8,1,8211,13289,6410,94,False,0.0,0.0,0.0
PshycoMayko,59,JUNGLE,4,7,3,7898,20624,7857,25,False,0.0,0.0,0.0
Dopamine Blood,8,TOP,5,5,8,20022,28918,10901,179,True,3.0,2.0,8.0
ELO GOD ARCTIC,421,JUNGLE,9,2,12,20198,37969,13891,45,True,3.0,2.0,8.0
KsSzyna,50,MIDDLE,9,4,17,37430,38757,14653,220,True,3.0,2.0,8.0
fapek,29,BOTTOM,10,3,13,29620,20569,14450,184,True,3.0,2.0,8.0
pxPvx,267,UTILITY,1,7,23,5990,14017,7947,10,True,3.0,2.0,8.0
DaxenGunslinger,266,TOP,3,5,2,22914,30745,9465,190,False,1.0,0.0,4.0
RIMEQQQQQ,76,JUNGLE,4,8,3,11404,38466,10492,53,False,1.0,0.0,4.0
PotężnyFilipek,75,MIDDLE,3,8,5,24105,39482,10924,178,False,1.0,0.0,4.0
SHNAVE,51,BOTTOM,10,8,4,27320,21199,14128,213,False,1.0,0.0,4.0
Khal Drοgo,111,UTILITY,1,6,9,10068,18955,7512,21,False,1.0,0.0,4.0
KancianoSenpai ,6,TOP,3,4,1,9454,11231,7026,125,False,0.0,0.0,1.0
,28,JUNGLE,1,1,1,4929,12609,5518,9,False,0.0,0.0,1.0
Sly like a fox ,99,MIDDLE,0,4,0,2017,8707,5281,130,False,0.0,0.0,1.0
fapek,67,BOTTOM,0,4,0,5007,9072,4215,92,False,0.0,0.0,1.0
ThePlagueRaTaTa,117,UTILITY,0,1,0,2685,6420,3429,19,False,0.0,0.0,1.0
KsSzyna,122,TOP,3,2,1,9237,8374,6674,131,True,2.0,0.0,4.0
radoneko,120,JUNGLE,3,1,3,3934,19802,6525,5,True,2.0,0.0,4.0
Ręx,893,MIDDLE,4,1,1,9591,7026,6983,136,True,2.0,0.0,4.0
Vapuje po jungli,236,BOTTOM,3,0,3,9881,5602,6905,130,True,2.0,0.0,4.0
 Keria Jr,267,UTILITY,1,0,7,4597,4315,5485,20,True,2.0,0.0,4.0
KancianoSenpai ,6,TOP,9,0,2,11161,11751,12175,175,True,1.0,0.0,10.0
,104,JUNGLE,5,3,8,11927,15928,8458,12,True,1.0,0.0,10.0
houbickagg,69,MIDDLE,6,3,3,11453,12341,8344,161,True,1.0,0.0,10.0
fapek,222,BOTTOM,8,3,6,13938,9751,11115,141,True,1.0,0.0,10.0
KsSzyna,43,UTILITY,4,2,9,9197,7010,7593,24,True,1.0,0.0,10.0
Skaarl diff,85,TOP,2,6,2,10191,12747,7062,132,False,0.0,0.0,0.0
Sly like a fox ,876,JUNGLE,0,4,1,1855,15269,4549,2,False,0.0,0.0,0.0
Ręx,110,MIDDLE,4,8,3,14291,14388,7093,124,False,0.0,0.0,0.0
Vapuje po jungli,236,BOTTOM,2,8,0,4178,14587,5691,113,False,0.0,0.0,0.0
ThePlagueRaTaTa,555,UTILITY,3,6,4,5623,14236,6308,12,False,0.0,0.0,0.0
DisabIed Jungler,114,TOP,13,2,7,40701,32819,18601,288,True,1.0,1.0,10.0
4 monkey 1 pig,120,JUNGLE,10,7,7,20135,49434,14419,37,True,1.0,1.0,10.0
Khal Drοgo,3,MIDDLE,6,4,14,18691,30918,12285,192,True,1.0,1.0,10.0
fapek,360,BOTTOM,9,12,2,19119,22871,12635,145,True,1.0,1.0,10.0
Belle Delphine,89,UTILITY,1,7,28,11321,38933,9500,16,True,1.0,1.0,10.0
Anti,875,TOP,2,7,0,16428,31795,9603,193,False,3.0,0.0,3.0
RIMEQQQQQ,91,JUNGLE,10,5,8,28676,38583,14227,54,False,3.0,0.0,3.0
KsSzyna,517,MIDDLE,8,4,5,15580,23202,11857,175,False,3.0,0.0,3.0
Nalsisiss,30,BOTTOM,10,12,16,51764,31318,13375,193,False,3.0,0.0,3.0
Vapuje po jungli,43,UTILITY,2,11,12,15898,22527,7954,36,False,3.0,0.0,3.0
DisabIed Jungler,114,TOP,3,0,1,8378,9437,7954,141,True,2.0,0.0,5.0
RIMEQQQQQ,91,JUNGLE,4,0,1,5684,14793,6684,17,True,2.0,0.0,5.0
KsSzyna,43,UTILITY,1,4,7,5194,7606,4870,12,True,2.0,0.0,5.0
Phasmaa,147,BOTTOM,4,2,4,6882,5312,6987,118,True,2.0,0.0,5.0
FFear,238,MIDDLE,1,2,1,5526,4783,6867,136,True,2.0,0.0,5.0
robryan,897,TOP,0,3,1,3570,10694,4187,101,False,0.0,0.0,0.0
fapek,221,JUNGLE,2,3,1,4547,15372,5605,18,False,0.0,0.0,0.0
Khal Drοgo,3,MIDDLE,1,2,2,4330,8022,4536,102,False,0.0,0.0,0.0
Nalsisiss,30,BOTTOM,5,4,0,6800,9075,5271,70,False,0.0,0.0,0.0
Polita,497,UTILITY,0,1,6,2463,4031,4201,35,False,0.0,0.0,0.0
Mňau,8,TOP,11,6,6,26160,34125,13514,188,True,2.0,1.0,9.0
maya011,76,JUNGLE,22,1,6,30823,26335,15697,34,True,2.0,1.0,9.0
HaXuSS,45,MIDDLE,2,5,5,10061,15334,9100,150,True,2.0,1.0,9.0
Snaha se cení,21,BOTTOM,6,2,16,19422,17211,12062,177,True,2.0,1.0,9.0
NICE DMG ,111,UTILITY,3,9,19,6635,29438,7960,24,True,2.0,1.0,9.0
Aegisus,80,MIDDLE,8,8,6,26335,23629,10030,152,False,1.0,0.0,2.0
ŃGGÄ,91,JUNGLE,9,9,5,20139,33894,12215,14,False,1.0,0.0,2.0
barek990,902,UTILITY,0,8,12,6106,18025,6115,23,False,1.0,0.0,2.0
fapek,96,BOTTOM,5,9,7,33000,20853,10200,157,False,1.0,0.0,2.0
Upset v2,3,TOP,1,10,3,11104,25178,8385,169,False,1.0,0.0,2.0
monster hunter48,39,TOP,5,7,4,18479,34986,12290,239,True,1.0,1.0,8.0
fapek,121,JUNGLE,7,4,9,23578,35890,12320,12,True,1.0,1.0,8.0
ElectricRaccoon,85,MIDDLE,14,0,8,36053,18339,13894,182,True,1.0,1.0,8.0
tempnjkbfgijvffo,202,BOTTOM,4,4,5,17692,17476,11262,220,True,1.0,1.0,8.0
Kornelucha,235,UTILITY,0,7,21,7415,18073,8632,31,True,1.0,1.0,8.0
H3ndr1kH,6,TOP,7,5,1,21849,28344,12702,207,False,3.0,0.0,4.0
swaglord,77,JUNGLE,8,5,4,18963,35422,11909,26,False,3.0,0.0,4.0
KsSzyna,26,MIDDLE,2,5,4,9339,21591,8939,184,False,3.0,0.0,4.0
Coled,81,BOTTOM,1,6,7,23776,19364,10245,216,False,3.0,0.0,4.0
Asymptotes,161,UTILITY,4,9,7,15106,22095,7604,27,False,3.0,0.0,4.0
Asymptotes,154,TOP,5,4,3,22618,43688,11342,216,False,2.0,0.0,3.0
2003 03 24,62,JUNGLE,10,2,3,14852,35190,12706,31,False,2.0,0.0,3.0
Sometypeofharpy,63,MIDDLE,2,2,5,20553,19238,9894,197,False,2.0,0.0,3.0
fapek,147,BOTTOM,6,5,1,18487,16073,12718,219,False,2.0,0.0,3.0
InceputDeAugust,43,UTILITY,1,8,8,6848,23038,7271,37,False,2.0,0.0,3.0
Grogass,887,TOP,3,8,5,24950,35405,11965,188,True,2.0,2.0,9.0
KsSzyna,121,JUNGLE,3,5,8,18257,33351,12500,27,True,2.0,2.0,9.0
Effellump,13,MIDDLE,3,4,5,19210,26563,11971,244,True,2.0,2.0,9.0
Vapuje po jungli,21,BOTTOM,11,4,3,31578,15437,16439,257,True,2.0,2.0,9.0
Laxoni,40,UTILITY,1,3,16,8666,14718,9021,25,True,2.0,2.0,9.0
MarQ,221,TOP,13,3,3,47516,34852,18905,341,False,1.0,0.0,5.0
FischeroS,166,BOTTOM,12,9,9,33745,28082,14934,181,False,1.0,0.0,5.0
,3,MIDDLE,4,11,9,22013,44552,10005,141,False,1.0,0.0,5.0
KsSzyna,12,UTILITY,4,8,20,12162,42020,9449,23,False,1.0,0.0,5.0
Mňau,43,JUNGLE,3,12,18,25773,30623,9469,57,False,1.0,0.0,5.0
HaiXCRO,126,TOP,8,10,12,48743,32236,16873,241,True,2.0,2.0,10.0
Asymptotes,64,JUNGLE,3,2,4,9946,37780,14157,57,True,2.0,2.0,10.0
Razwen,245,MIDDLE,9,6,11,33081,45281,15993,194,True,2.0,2.0,10.0
fapek,9,BOTTOM,2,11,15,26048,42024,9985,90,True,2.0,2.0,10.0
Vapuje po jungli,35,UTILITY,21,8,8,35091,35496,17310,42,True,2.0,2.0,10.0
u3Pu,54,TOP,3,11,13,24257,52705,11730,174,False,0.0,1.0,10.0
Oroldnal,120,JUNGLE,9,4,19,36747,58456,17517,63,False,0.0,1.0,10.0
edging to hwei,157,MIDDLE,11,4,10,28207,28643,15695,242,False,0.0,1.0,10.0
mocarz24092001,81,BOTTOM,8,7,4,18352,32592,16905,236,False,0.0,1.0,10.0
veke00,223,UTILITY,4,8,21,22222,44685,10390,55,False,0.0,1.0,10.0
SadnessWillLoom,164,TOP,6,10,8,37194,43604,13648,204,True,4.0,1.0,8.0
ŃGGÄ,113,JUNGLE,4,5,16,16095,34361,12660,41,True,4.0,1.0,8.0
RIMEQQQQQ,91,MIDDLE,8,5,9,41240,33848,15823,254,True,4.0,1.0,8.0
fapek,96,BOTTOM,14,8,8,67754,29368,18646,246,True,4.0,1.0,8.0
SIENIOPAS,902,UTILITY,2,7,18,9144,24487,10189,35,True,4.0,1.0,8.0
Gertis,24,TOP,3,8,3,15444,35754,12126,202,True,2.0,1.0,8.0
ŃGGÄ,91,JUNGLE,14,11,7,29899,42245,14899,39,True,2.0,1.0,8.0
Stepcarry,238,MIDDLE,14,2,10,38269,23612,17446,218,True,2.0,1.0,8.0
Rivqooo,147,BOTTOM,8,3,19,27664,20292,13677,200,True,2.0,1.0,8.0
Filip321PL,526,UTILITY,6,3,23,12318,33567,10504,29,True,2.0,1.0,8.0
,17,TOP,3,8,9,38252,27854,13178,253,False,2.0,0.0,2.0
Takuji,141,JUNGLE,5,8,6,20735,52181,11282,49,False,2.0,0.0,2.0
